iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
75,231772,,0.34694,-0.31689,-0.000693,0.001203,0.875829,0.008999,0.082952,12.481531,240.0,0.05,32.26,1934,614,0.759,0.7701,3.417,7305.4
76,235447,,0.40274,-0.23267,-0.002935,0.000797,0.937224,0.005164,0.047316,3.545509,278.571,0.04667,32.01,2693,990,0.7312,0.6948,3.406,7420.2
77,238555,,0.26955,-0.48458,-0.000404,0.000832,1.0098,0.005285,0.027998,4.112293,346.154,0.04333,32.0,2245,871,0.7205,0.6205,3.834,7517.4
78,240576,,0.3219,-0.36777,-0.002167,0.001817,0.992702,0.002207,0.083293,3.437033,500.0,0.04,32.51,1555,474,0.7664,0.7098,3.992,7579.6
79,244156,,0.38704,-0.23937,-0.002706,0.000978,0.95921,0.004808,0.03981,4.91119,709.091,0.03667,31.88,2605,983,0.726,0.6865,3.651,7691.9
80,248700,0.605,0.39004,-0.23668,-0.002444,0.000621,0.897909,0.004577,0.053602,3.045134,540.0,0.03333,32.36,3178,1374,0.6982,0.6223,3.442,7846.7
81,252820,,0.35832,-0.29735,-0.002264,0.000514,0.900096,0.011152,0.048506,5.569818,533.333,0.03,31.82,3148,980,0.7626,0.7238,3.537,7976.2
82,255964,,0.36823,-0.26801,-0.003362,0.000913,0.904506,0.000987,0.026794,2.329349,450.0,0.02667,31.37,2392,760,0.7589,0.7569,3.506,8076.4
83,259288,,0.51662,0.01792,-0.001386,0.001112,0.890044,0.005625,0.045466,2.460005,728.571,0.02333,32.64,2411,921,0.7236,0.7539,3.459,8178.3
84,263334,,0.36157,-0.29882,-0.001623,0.000942,0.936826,0.005268,0.056163,3.134402,950.0,0.02,32.28,2944,1110,0.7262,0.6582,3.699,8303.6
85,266759,,0.43622,-0.15598,-0.002427,0.001089,0.90073,0.005153,0.042002,2.150453,1140.0,0.01667,31.6,2429,1004,0.7075,0.7089,3.441,8412.1
86,270735,,0.41916,-0.16009,-0.00042,0.001418,0.833102,0.012646,0.050537,4.847856,1275.0,0.01333,32.44,3006,978,0.7545,0.7611,3.249,8534.7
87,274966,,0.43454,-0.14783,-0.007631,0.000863,0.833214,0.010335,0.076079,8.877283,2000.0,0.01,32.33,3212,1027,0.7577,0.6876,3.587,8665.5
88,277951,,0.35997,-0.29494,-0.000565,0.001318,0.77239,0.008096,0.057927,2.249191,1800.0,0.00667,31.93,2286,707,0.7638,0.6835,3.562,8759.0
89,281173,,0.43609,-0.13352,-0.001118,0.001085,0.818015,0.008469,0.059204,2.775851,4200.0,0.00333,32.37,2539,691,0.7861,0.7756,3.702,8858.6
90,284424,0.6700000000000002,0.38936,-0.23451,0.002854,0.001045,0.816198,0.013878,0.087956,16.933514,13000.0,0.001,32.37,2516,743,0.772,0.7411,3.679,8974.0
91,289008,,0.40455,-0.19887,0.001088,0.000483,0.826786,0.009734,0.065471,9.015642,17000.0,0.001,31.88,3378,1214,0.7356,0.7099,3.517,9117.8
92,293087,,0.40003,-0.21995,-0.000559,0.000655,0.806827,0.009683,0.06402,16.436935,13000.0,0.001,32.36,3044,1043,0.7448,0.7369,3.573,9243.9
93,295347,,0.39364,-0.23209,-0.00665,0.00412,0.793298,0.012862,0.08662,3.186327,14000.0,0.001,32.4,1691,577,0.7456,0.7407,3.55,9313.6
94,298625,,0.49683,-0.01752,-0.001642,0.001953,0.818463,0.008837,0.067562,2.877387,16000.0,0.001,32.16,2435,851,0.741,0.7508,3.382,9415.6
95,301091,,0.34697,-0.31271,-0.005756,0.001501,0.795875,0.032189,0.108284,9.928974,16000.0,0.001,44.67,1937,537,0.7829,0.7349,3.731,9470.8
96,304268,,0.43597,-0.13972,0.000166,0.001357,0.707671,0.012213,0.086716,5.438708,14000.0,0.001,32.16,2399,786,0.7532,0.7699,3.264,9569.6
97,308269,,0.3852,-0.24631,-0.003802,0.000858,0.792118,0.015023,0.075829,14.920816,18000.0,0.001,32.08,3035,974,0.757,0.6831,3.663,9694.4
98,313413,,0.51405,0.0235,0.005096,0.000946,0.707836,0.012509,0.104463,13.121019,13000.0,0.001,32.21,3726,1426,0.7232,0.7587,3.419,9854.1
99,317084,,0.44015,-0.12986,0.001927,0.00104,0.769346,0.008471,0.070446,19.582338,14000.0,0.001,32.56,2758,921,0.7497,0.7932,3.597,9966.8
100,322125,0.675,0.52421,0.04606,0.004152,0.001244,0.777422,0.007002,0.057329,2.63026,25000.0,0.001,32.09,3422,1627,0.6778,0.7983,3.343,10139.4
101,324772,,0.37104,-0.25786,-0.004032,0.001508,0.776808,0.005089,0.057709,2.057571,16000.0,0.001,31.98,1942,713,0.7315,0.7334,3.698,10222.2
102,329483,,0.52915,0.04435,-0.002337,0.000811,0.701816,0.008508,0.068381,4.288024,16000.0,0.001,32.68,3329,1390,0.7054,0.7145,3.29,10366.3
103,333960,,0.53618,0.05757,-8.4e-05,0.00085,0.750144,0.005994,0.050052,2.600105,14000.0,0.001,32.08,3322,1163,0.7407,0.7572,3.326,10505.9
104,337136,,0.43577,-0.12201,0.000588,0.000975,0.615612,0.00659,0.064647,3.330972,15000.0,0.001,31.46,2479,705,0.7786,0.7701,3.607,10606.9
105,339227,,0.38985,-0.21896,-0.002922,0.002315,0.671599,0.006969,0.043038,3.184864,11000.0,0.001,31.88,1726,373,0.8223,0.8009,3.758,10672.5
106,342938,,0.35513,-0.16399,0.001665,0.000938,0.667912,0.008903,0.066023,5.952444,11000.0,0.001,31.88,2694,1024,0.7246,0.7369,3.489,10788.9
107,348209,,0.51619,0.01956,0.004785,0.000653,0.710726,0.005871,0.08349,6.878574,17000.0,0.001,31.83,3741,1538,0.7087,0.7075,3.409,10954.5
108,352975,,0.52859,0.05011,0.000142,0.000569,0.707488,0.00856,0.053838,2.599671,13000.0,0.001,32.21,3281,1493,0.6873,0.718,3.327,11102.5
109,357345,,0.41558,-0.18181,-0.001973,0.000727,0.638147,0.010431,0.080688,5.387614,17000.0,0.001,32.04,3206,1172,0.7323,0.7479,3.73,11238.9
110,361998,0.665,0.5069,0.07485,0.00046,0.000533,0.645612,0.008961,0.074826,3.007987,12000.0,0.001,31.68,3345,1316,0.7177,0.8086,3.461,11401.6
111,365252,,0.36068,-0.30179,-0.00159,0.001187,0.646235,0.0101,0.068654,21.008129,17000.0,0.001,32.09,2396,866,0.7345,0.6876,3.608,11503.0
112,370196,,0.46058,-0.07684,0.001962,0.000509,0.693235,0.013813,0.08316,5.324982,16000.0,0.001,31.9,3461,1491,0.6989,0.7293,3.606,11658.0
113,373842,,0.49553,-0.03396,-0.001242,0.000956,0.647282,0.008541,0.085161,6.955171,17000.0,0.001,32.12,2612,1042,0.7148,0.7775,3.698,11771.6
114,377859,,0.49677,-0.01542,0.00382,0.00097,0.668916,0.009518,0.065797,3.338544,20000.0,0.001,32.14,2742,1283,0.6812,0.7079,3.846,11896.6
115,381340,,0.46194,-0.0703,-0.001857,0.000774,0.671057,0.016359,0.104557,2.539078,13000.0,0.001,31.73,2363,1126,0.6773,0.7469,3.913,12006.3
116,387483,,0.53749,0.06649,0.000858,0.00055,0.658764,0.008558,0.089313,6.565379,16000.0,0.001,32.17,4130,2021,0.6714,0.7738,3.649,12197.3
117,391458,,0.57315,0.1463,8.3e-05,0.001152,0.580739,0.012566,0.104562,3.394385,20000.0,0.001,32.24,2611,1372,0.6555,0.8291,4.097,12320.6
118,395455,,0.43425,-0.14099,0.001962,0.000803,0.609974,0.01485,0.092181,3.238742,21000.0,0.001,31.96,2863,1142,0.7149,0.7577,4.218,12445.7
119,401759,,0.47217,-0.0665,0.002792,0.000608,0.610034,0.008849,0.100104,4.903321,16000.0,0.001,32.43,4444,1868,0.7041,0.7907,3.62,12640.1
120,407582,0.6975,0.62068,0.23302,-0.000836,0.00089,0.579262,0.008843,0.090499,7.405627,17000.0,0.001,32.19,3877,1954,0.6649,0.7961,3.882,12838.2
121,412102,,0.39555,-0.20796,0.002564,0.000499,0.639407,0.009874,0.078197,3.771329,15000.0,0.001,32.22,3251,1277,0.718,0.7052,3.831,12978.6
122,416604,,0.42154,-0.15841,0.001106,0.000722,0.659177,0.008828,0.069149,4.299787,15000.0,0.001,32.2,3036,1474,0.6732,0.7239,3.948,13118.4
123,421897,,0.49999,-0.0085,0.000162,0.000674,0.630998,0.008648,0.084882,6.752183,13000.0,0.001,32.76,3506,1795,0.6614,0.7491,3.929,13280.0
124,426885,,0.61595,0.2319,0.002299,0.00062,0.550446,0.011831,0.09079,5.138456,22000.0,0.001,32.66,3297,1699,0.6599,0.8111,4.082,13432.7
125,429376,,0.30989,-0.39436,-0.001916,0.001389,0.542474,0.026996,0.121103,5.321366,15000.0,0.001,31.99,1974,525,0.7899,0.8168,4.068,13510.6
126,435837,,0.50177,0.0063,0.003849,0.000384,0.584819,0.011241,0.103537,7.454623,22000.0,0.001,32.64,4113,2356,0.6358,0.7221,4.398,13708.6
127,441458,,0.59012,0.17759,0.002495,0.000441,0.526302,0.00739,0.067174,4.855176,20000.0,0.001,32.37,3779,1850,0.6713,0.808,3.754,13882.3
128,445815,,0.52842,0.04572,-0.003551,0.001242,0.504062,0.004302,0.061726,10.066998,16000.0,0.001,32.56,3103,1262,0.7109,0.8116,3.648,14016.1
129,448925,,0.40504,-0.20255,-0.000192,0.000995,0.533023,0.007259,0.062522,3.096604,13000.0,0.001,32.6,2419,699,0.7758,0.8067,3.724,14111.5
130,453751,0.665,0.5634,0.1103,0.000345,0.000585,0.469424,0.005922,0.059576,3.418382,20000.0,0.001,32.25,3606,1228,0.746,0.8437,3.611,14278.6
131,458451,,0.50197,-0.00727,-0.000662,0.000747,0.542922,0.008236,0.061704,3.091428,20000.0,0.001,32.48,3201,1507,0.6799,0.7407,4.253,14423.3
132,463158,,0.55877,0.11984,0.00321,0.000663,0.532746,0.010237,0.068178,4.124704,19000.0,0.001,32.24,3453,1262,0.7323,0.8042,3.715,14569.4
133,467015,,0.3812,-0.251,0.006134,0.00169,0.665016,0.007949,0.069151,3.865867,23000.0,0.001,32.67,2834,1031,0.7332,0.7348,3.865,14687.4
