iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
132,460179,,0.52101,0.0259,0.001376,0.001376,0.530305,0.007609,0.057591,5.832961,16000.0,0.001,32.24,3007,1291,0.6996,0.7835,3.642,14421.6
133,464709,,0.57261,0.14129,0.000229,0.001014,0.620389,0.009805,0.085229,4.699061,16000.0,0.001,32.67,3139,1399,0.6917,0.7576,3.782,14560.2
134,469350,,0.45482,-0.10319,-0.004485,0.001003,0.650548,0.007142,0.064129,3.316602,15000.0,0.001,32.8,3345,1304,0.7195,0.7381,3.734,14701.8
135,473567,,0.51482,0.0229,-0.001931,0.001217,0.598083,0.004296,0.055614,3.331476,13000.0,0.001,32.18,2966,1259,0.702,0.7484,3.45,14832.8
136,475876,,0.48123,-0.0524,-0.011036,0.002593,0.561221,3.4e-05,0.031113,3.47876,18000.0,0.001,32.99,1652,665,0.713,0.8001,3.474,14902.8
137,480427,,0.5566,0.10941,-5e-05,0.000976,0.525931,0.005468,0.051651,4.142717,12000.0,0.001,32.2,3353,1206,0.7355,0.7948,3.453,15044.2
138,483473,,0.49063,-0.03089,-0.001439,0.00153,0.526432,0.008669,0.052583,2.72904,14000.0,0.001,32.03,2373,681,0.777,0.8388,3.631,15139.3
139,489561,,0.55504,0.10658,-0.003031,0.000883,0.567965,0.007584,0.062229,4.90726,19000.0,0.001,32.51,4268,1828,0.7001,0.7487,3.388,15326.6
140,493207,0.6900000000000001,0.54781,0.0949,-0.002917,0.001026,0.492706,0.007037,0.056727,2.731805,12000.0,0.001,32.97,2562,1092,0.7011,0.7839,3.436,15453.6
141,497244,,0.47643,-0.04295,0.000351,0.000884,0.493943,0.007227,0.065565,3.282753,13000.0,0.001,32.45,2886,1159,0.7135,0.7878,3.479,15578.0
142,503606,,0.63751,0.26479,0.001494,0.000618,0.443709,0.008023,0.071015,5.341777,14000.0,0.001,32.75,4408,1962,0.692,0.7857,3.42,15772.3
