iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
140,452188,0.605,0.43241,-0.14891,-0.003994,0.001422,0.462116,0.005746,0.040272,3.440467,17000.0,0.001,32.28,2821,654,0.8118,0.4949,4.015,14050.8
141,455167,,0.58937,0.16655,0.004919,0.0022,0.578054,0.007685,0.056997,16.092276,16000.0,0.001,31.74,2172,815,0.7272,0.4512,3.655,14144.7
142,459233,,0.53344,0.06889,0.000842,0.001129,0.46016,0.007099,0.043937,3.413102,16000.0,0.001,32.19,3229,845,0.7926,0.5788,3.597,14271.0
143,463517,,0.48759,-0.04672,-0.001063,0.001375,0.469538,0.010071,0.051098,2.275628,15000.0,0.001,32.91,3464,828,0.8071,0.6185,3.59,14401.2
144,466966,,0.35404,-0.32464,-0.000469,0.001137,0.535216,0.009163,0.077714,13.178276,18000.0,0.001,33.19,2683,774,0.7761,0.5998,4.228,14505.1
145,470954,,0.44584,-0.13337,0.00041,0.001106,0.534117,0.00541,0.053044,4.459091,16000.0,0.001,32.65,3152,844,0.7888,0.7822,4.27,14627.2
146,474423,,0.51308,0.00484,0.008815,0.001055,0.638248,0.008304,0.084077,5.087717,17000.0,0.001,32.89,2464,1013,0.7087,0.3883,3.718,14732.8
147,477669,,0.38854,-0.26481,-0.004397,0.001086,0.596201,0.00426,0.063162,3.037795,17000.0,0.001,33.13,2432,822,0.7474,0.3779,3.904,14830.7
148,481597,,0.5151,0.02692,0.001049,0.000762,0.498181,0.0056,0.051549,2.415631,14000.0,0.001,32.6,3071,865,0.7802,0.5221,3.49,14951.2
149,483775,,0.35888,-0.29384,0.053587,0.001616,0.493083,0.007151,0.052228,2.255784,15000.0,0.001,32.96,1740,446,0.796,0.6601,4.044,15017.3
150,485551,0.6075,0.466,-0.09949,-0.00477,0.002037,0.501232,0.007791,0.05506,1.89864,16000.0,0.001,32.81,1362,422,0.7635,0.7511,3.851,15084.7
151,489765,,0.56037,0.10858,0.001166,0.001013,0.530963,0.010462,0.070231,4.6951,16000.0,0.001,33.01,3291,931,0.7795,0.6152,3.702,15212.3
152,492608,,0.48157,-0.05906,-0.001002,0.001426,0.462248,0.004692,0.064052,2.963171,15000.0,0.001,32.46,2185,666,0.7664,0.4582,3.648,15299.9
153,495695,,0.49723,-0.00109,0.00271,0.00122,0.442538,0.007182,0.062931,3.356564,16000.0,0.001,32.76,2420,675,0.7819,0.7644,4.185,15394.2
154,498552,,0.52506,0.05628,-0.000683,0.001482,0.44671,0.006387,0.048769,2.729405,23000.0,0.001,32.79,2138,727,0.7462,0.6068,4.024,15481.3
155,500968,,0.48054,-0.05603,0.004731,0.001732,0.587168,0.008932,0.050811,27.354769,14000.0,0.001,33.03,1831,593,0.7554,0.6051,3.815,15554.5
