iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
105,328933,,0.46395,-0.09045,0.001859,0.001637,0.651337,0.005901,0.047619,2.187331,13000.0,0.001,68.46,2528,1064,0.7038,0.7481,3.48,4981.4
106,333640,,0.52058,0.02657,0.001251,0.001017,0.647201,0.008038,0.068701,3.089619,14000.0,0.001,67.57,3436,1279,0.7287,0.7504,3.4,5051.1
107,338037,,0.50905,0.00971,0.004592,0.001093,0.577539,0.006025,0.060392,3.606313,12000.0,0.001,67.05,3205,1200,0.7276,0.8058,3.409,5116.7
108,342730,,0.52006,0.033,-0.000162,0.001089,0.566865,0.002477,0.039101,2.195821,14000.0,0.001,66.11,3465,1236,0.7371,0.7707,3.248,5187.7
109,347855,,0.50873,0.00311,0.002739,0.001102,0.66869,0.005357,0.049009,4.020265,18000.0,0.001,65.19,3607,1526,0.7027,0.7084,3.546,5266.3
110,351583,0.655,0.49921,-0.00472,0.006711,0.001059,0.709466,0.006554,0.053125,2.668911,13000.0,0.001,67.73,2748,988,0.7355,0.7377,3.587,5332.2
111,354559,,0.52997,0.05268,0.004464,0.002188,0.661949,0.007619,0.065972,4.508789,14000.0,0.001,67.77,2207,777,0.7396,0.7636,3.303,5376.1
112,358901,,0.47998,-0.04682,0.001223,0.000883,0.713639,0.004413,0.045717,3.450442,15000.0,0.001,67.1,3121,1229,0.7175,0.7128,3.469,5440.8
113,363206,,0.46263,-0.0982,-0.001072,0.00132,0.652677,0.006634,0.062981,2.409117,24000.0,0.001,68.35,3110,1203,0.7211,0.7308,3.45,5503.8
114,367557,,0.45935,-0.08038,0.00084,0.000854,0.674863,0.005531,0.054238,1.877734,16000.0,0.001,69.03,3197,1162,0.7334,0.7927,3.904,5566.9
115,372674,,0.58523,0.16768,0.001846,0.000627,0.706622,0.004519,0.045212,4.499144,15000.0,0.001,67.21,3574,1551,0.6974,0.7343,3.473,5643.0
116,375161,,0.44136,-0.11899,-0.00211,0.001439,0.618769,0.008058,0.049171,2.625017,13000.0,0.001,68.12,1915,580,0.7675,0.7628,3.557,5679.6
117,377259,,0.45309,-0.11147,-0.002963,0.001891,0.598718,0.012462,0.071189,4.145757,14000.0,0.001,68.45,1624,482,0.7711,0.7813,3.666,5710.2
118,379677,,0.47378,-0.04915,0.00018,0.001547,0.581254,0.008721,0.066191,3.216304,15000.0,0.001,67.98,1939,487,0.7993,0.7966,3.856,5745.8
119,383116,,0.46674,-0.04835,0.000476,0.001047,0.533557,0.007492,0.063003,3.919279,12000.0,0.001,67.14,2675,772,0.776,0.7821,3.407,5797.0
120,386644,0.6275000000000001,0.46261,-0.08318,-0.001243,0.001065,0.662929,0.006236,0.048322,5.436811,16000.0,0.001,68.33,2610,926,0.7381,0.7184,3.565,5858.1
121,390898,,0.56286,0.11534,0.001901,0.000976,0.510591,0.008344,0.063164,5.063402,13000.0,0.001,68.65,3297,965,0.7736,0.8262,3.141,5920.1
122,395547,,0.49731,-0.01995,0.001225,0.001325,0.550983,0.008575,0.068628,4.008349,21000.0,0.001,67.28,3569,1088,0.7664,0.8074,3.346,5989.2
123,399139,,0.55431,0.09976,0.001397,0.001073,0.585708,0.00464,0.052622,2.056649,18000.0,0.001,67.44,2831,769,0.7864,0.7898,3.47,6042.5
124,402030,,0.4008,-0.2026,-0.000311,0.001842,0.704545,0.004751,0.05066,6.479756,22000.0,0.001,67.93,2125,774,0.733,0.6906,3.459,6085.0
125,405142,,0.39021,-0.2406,0.000762,0.001632,0.710364,0.010427,0.051771,5.247458,16000.0,0.001,66.4,2321,799,0.7439,0.7438,3.543,6131.9
126,408537,,0.42573,-0.14495,0.002149,0.002188,0.700421,0.009741,0.079311,2.578946,21000.0,0.001,67.27,2519,884,0.7402,0.7919,3.953,6182.4
127,412335,,0.49493,-0.02432,0.000505,0.001129,0.712773,0.005259,0.054324,23.711691,16000.0,0.001,67.35,2728,1078,0.7168,0.7458,3.46,6238.8
128,417457,,0.53337,0.05044,-0.010638,0.000725,0.710018,0.006517,0.050559,2.84787,21000.0,0.001,66.74,3702,1428,0.7216,0.7106,3.425,6315.6
129,420271,,0.35207,-0.29552,-0.001346,0.0014,0.628535,0.004907,0.050819,1.778525,16000.0,0.001,65.94,2181,641,0.7729,0.8436,3.979,6358.2
130,423464,0.64,0.40175,-0.20502,-0.000256,0.002067,0.650137,0.005041,0.044434,4.457437,13000.0,0.001,68.42,2354,847,0.7354,0.8007,3.822,6416.0
131,428044,,0.4126,-0.18512,0.001893,0.000662,0.643961,0.007266,0.063267,2.182894,20000.0,0.001,67.84,3200,1388,0.6975,0.7109,3.776,6483.5
132,431700,,0.50363,0.01103,-0.000414,0.001269,0.555983,0.008391,0.065034,4.283102,21000.0,0.001,68.31,2574,1090,0.7025,0.8242,3.565,6537.1
133,434688,,0.49481,-0.01065,-0.006367,0.002201,0.577234,0.004168,0.071989,2.96507,14000.0,0.001,68.82,2205,791,0.736,0.786,3.617,6580.5
134,438914,,0.4868,-0.0269,0.001004,0.000904,0.630901,0.008152,0.061121,12.247251,15000.0,0.001,68.72,3048,1186,0.7199,0.705,3.543,6642.0
135,444317,,0.52448,0.044,-0.002622,0.001045,0.55964,0.009165,0.074716,13.839275,16000.0,0.001,68.25,3828,1583,0.7074,0.8155,3.776,6721.2
136,449114,,0.59264,0.16707,0.003638,0.000936,0.637681,0.011771,0.080527,17.900373,16000.0,0.001,68.64,3210,1595,0.6681,0.8026,3.559,6791.1
137,452912,,0.4184,-0.1695,0.004526,0.000935,0.619408,0.013667,0.084274,4.465843,20000.0,0.001,68.07,2707,1099,0.7112,0.7576,3.921,6846.9
138,458015,,0.51412,0.02566,0.00201,0.000831,0.620212,0.007696,0.064758,4.911171,18000.0,0.001,68.75,3571,1540,0.6987,0.7942,3.751,6921.1
