iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
135,440966,,0.53741,0.0618,0.000593,0.000538,0.465438,0.006769,0.070512,6.92659,22000.0,0.001,36.39,3380,1849,0.6464,0.7865,4.375,12370.4
136,448102,,0.58688,0.15963,0.001035,0.00036,0.437471,0.01181,0.078544,4.175563,20000.0,0.001,36.25,4867,2277,0.6813,0.7763,3.993,12567.3
137,453622,,0.48477,-0.04728,0.003656,0.000626,0.424718,0.006236,0.060429,4.714332,16000.0,0.001,35.51,3582,1946,0.648,0.7305,3.957,12722.8
138,459001,,0.60056,0.19614,-0.000706,0.000602,0.361781,0.008478,0.063509,4.241716,15000.0,0.001,36.5,3794,1593,0.7043,0.8639,3.518,12870.1
139,463338,,0.50745,0.01375,-0.00145,0.000713,0.452452,0.008367,0.057934,2.489224,15000.0,0.001,35.38,2957,1388,0.6806,0.7802,3.751,12992.7
140,468462,0.6375,0.55473,0.08733,0.008616,0.00075,0.460096,0.008617,0.067645,4.16565,14000.0,0.001,36.21,3441,1691,0.6705,0.7734,3.835,13150.6
141,474009,,0.50967,0.02354,0.002868,0.000656,0.461809,0.005,0.050945,2.515978,15000.0,0.001,36.39,3739,1816,0.6731,0.777,3.808,13303.1
142,477768,,0.58089,0.16026,-0.002839,0.001424,0.380352,0.004509,0.04961,3.190206,19000.0,0.001,36.51,2499,1268,0.6634,0.7849,3.76,13406.1
143,481606,,0.46244,-0.0809,-0.000635,0.00119,0.489782,0.00565,0.068268,3.170468,19000.0,0.001,37.06,2770,1076,0.7202,0.7494,3.957,13509.6
144,486182,,0.56905,0.12442,-0.001838,0.000931,0.473454,0.010151,0.075376,3.93382,17000.0,0.001,36.75,3392,1192,0.74,0.8008,3.735,13634.2
145,489412,,0.51198,0.00206,-0.006043,0.001423,0.454189,0.00647,0.046354,3.307462,19000.0,0.001,36.87,2354,884,0.727,0.7857,3.721,13721.8
146,494472,,0.57116,0.11776,-0.001146,0.001041,0.432352,0.005906,0.060244,9.857855,17000.0,0.001,36.62,3478,1590,0.6863,0.7592,3.606,13860.0
147,498780,,0.49115,-0.03114,0.000287,0.001044,0.468657,0.006834,0.06049,3.659455,19000.0,0.001,36.88,3018,1298,0.6993,0.7622,3.808,13976.8
148,503541,,0.61811,0.23045,-0.000702,0.000861,0.440401,0.009257,0.070164,8.194301,14000.0,0.001,36.78,3371,1398,0.7069,0.8087,3.515,14106.3
149,507621,,0.47974,-0.04676,-0.000161,0.000858,0.485936,0.005033,0.054188,3.899725,17000.0,0.001,36.7,2825,1263,0.691,0.7046,3.976,14217.5
150,511829,0.6175,0.49067,-0.02868,0.000948,0.000931,0.465722,0.007652,0.058295,3.979918,17000.0,0.001,36.9,3023,1193,0.717,0.7707,3.717,14346.6
151,516088,,0.5314,0.0451,0.000658,0.00073,0.480488,0.005927,0.06053,4.942848,17000.0,0.001,36.93,3026,1241,0.7092,0.7807,3.69,14462.0
152,519326,,0.33885,-0.31645,0.002737,0.001051,0.478765,0.006025,0.05114,3.608753,17000.0,0.001,36.68,2214,1032,0.6821,0.7288,3.97,14550.3
153,521543,,0.48617,-0.01833,-0.001129,0.00155,0.441495,0.004807,0.062821,2.268552,18000.0,0.001,37.01,1606,619,0.7218,0.7892,4.146,14610.2
154,525313,,0.38679,-0.2243,-0.001641,0.000728,0.497442,0.010226,0.082789,3.156283,17000.0,0.001,36.49,2644,1134,0.6998,0.7192,3.71,14713.5
155,529373,,0.4675,-0.08224,0.001434,0.00075,0.494689,0.0053,0.061354,4.299414,15000.0,0.001,36.89,2868,1200,0.705,0.7299,3.661,14823.6
156,533388,,0.57724,0.14029,0.004619,0.000869,0.407206,0.005681,0.056954,3.393901,13000.0,0.001,36.46,3102,921,0.7711,0.8714,3.618,14933.7
157,537224,,0.38376,-0.23819,0.001353,0.001398,0.544413,0.008296,0.086708,6.105008,19000.0,0.001,36.69,2786,1058,0.7248,0.7916,4.128,15038.3
158,540513,,0.46728,-0.08453,0.004113,0.001751,0.523451,0.006422,0.071253,4.969764,17000.0,0.001,36.7,2638,659,0.8001,0.8434,4.058,15127.9
