iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
145,486495,,0.4476,-0.11572,0.000143,0.000671,0.49768,0.009389,0.051885,3.906144,26000.0,0.001,31.06,2809,1593,0.6381,0.7073,3.701,15484.9
146,490823,,0.47471,-0.09835,-0.000141,0.000723,0.51296,0.005806,0.054039,2.657872,14000.0,0.001,32.07,2847,1489,0.6566,0.7692,3.666,15619.8
147,493652,,0.34053,-0.32122,-0.005995,0.001414,0.520982,0.001687,0.035762,2.403783,21000.0,0.001,31.87,1913,924,0.6743,0.7787,4.241,15708.6
148,498209,,0.41314,-0.20319,-0.00174,0.000857,0.536349,0.00948,0.06908,3.413397,22000.0,0.001,31.2,2903,1662,0.6359,0.6844,3.85,15854.7
149,501258,,0.32308,-0.34783,-0.001646,0.001445,0.577264,0.007636,0.059053,4.727264,18000.0,0.001,32.14,2055,1002,0.6722,0.7679,4.601,15949.6
150,504696,0.6075,0.33385,-0.21783,0.000708,0.000797,0.505755,0.009382,0.065885,5.412519,16000.0,0.001,31.7,2236,1209,0.6491,0.7085,4.107,16074.0
151,510020,,0.38729,-0.22943,5.3e-05,0.000513,0.485108,0.008128,0.057102,8.581244,17000.0,0.001,32.4,3489,1843,0.6544,0.7908,3.997,16238.3
152,514781,,0.34771,-0.33152,-0.001127,0.000604,0.542035,0.008833,0.07347,10.200516,24000.0,0.001,32.33,3151,1618,0.6607,0.7844,4.48,16385.6
153,518477,,0.54151,0.06573,-0.001142,0.00108,0.441568,0.003835,0.04395,4.826011,19000.0,0.001,32.38,2326,1378,0.628,0.7754,3.698,16499.8
154,523403,,0.42904,-0.15258,-0.000934,0.000698,0.465341,0.008547,0.065774,7.287196,17000.0,0.001,32.22,3239,1695,0.6565,0.8036,3.741,16652.7
155,527617,,0.33095,-0.34209,-0.00052,0.000962,0.499649,0.005787,0.051376,3.804378,20000.0,0.001,32.11,2823,1399,0.6686,0.7293,3.747,16783.9
156,531971,,0.37847,-0.25046,0.004252,0.000954,0.487149,0.007592,0.062946,6.369429,17000.0,0.001,32.1,2975,1387,0.682,0.7781,3.992,16919.6
