iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
93,298641,,0.42338,-0.16017,-0.002026,0.002,0.915894,0.009886,0.074672,4.95373,17000.0,0.001,31.58,2377,989,0.7062,0.6916,3.899,9435.3
94,303060,,0.45187,-0.11022,-0.001054,0.001007,0.90251,0.010323,0.075434,4.779919,16000.0,0.001,32.04,2965,1462,0.6698,0.6933,3.715,9573.3
95,307131,,0.38461,-0.23902,0.001865,0.000917,0.925597,0.009428,0.098675,2.592668,15000.0,0.001,30.99,2709,1370,0.6641,0.7248,3.846,9704.7
96,312558,,0.37036,-0.27529,-0.000378,0.000785,0.963385,0.005977,0.076104,2.222853,18000.0,0.001,32.01,3542,1893,0.6517,0.6759,3.95,9874.2
97,317389,,0.31393,-0.36589,-0.000723,0.000588,0.862083,0.00502,0.06241,2.264801,17000.0,0.001,31.33,3259,1580,0.6735,0.728,4.036,10028.4
98,321936,,0.53229,0.06009,-0.001808,0.000685,0.871241,0.008774,0.087636,3.252357,19000.0,0.001,31.71,3033,1522,0.6659,0.7786,3.636,10171.8
99,324310,,0.32297,-0.38162,0.000703,0.001899,0.925766,0.00518,0.031544,1.992482,16000.0,0.001,32.07,1700,682,0.7137,0.7153,3.634,10245.9
100,327799,0.655,0.39197,-0.21053,-0.003553,0.00135,0.890801,0.005834,0.077488,1.974585,18000.0,0.001,31.98,2447,1050,0.6997,0.7753,3.537,10371.1
101,330313,,0.34326,-0.30242,-0.002133,0.001742,0.852096,0.007559,0.054767,3.055833,17000.0,0.001,31.97,1778,744,0.705,0.8007,3.958,10449.8
102,335123,,0.51171,0.01001,-0.001584,0.00114,0.802166,0.005468,0.064654,1.752995,19000.0,0.001,32.22,3243,1575,0.6731,0.6873,3.741,10599.1
103,337547,,0.43571,-0.13292,-0.003495,0.001638,0.83654,0.003278,0.05148,2.166552,16000.0,0.001,32.11,1800,632,0.7401,0.808,3.736,10674.6
104,342346,,0.39225,-0.21761,0.001268,0.000836,0.786765,0.004246,0.058753,3.119624,16000.0,0.001,31.81,3421,1386,0.7117,0.7752,3.706,10825.5
105,346450,,0.50375,0.00576,-0.003348,0.000885,0.858114,0.003447,0.037721,2.901266,12000.0,0.001,32.23,2837,1275,0.6899,0.7856,3.291,10952.8
106,351832,,0.44195,-0.12487,0.004471,0.000616,0.842718,0.007015,0.059109,2.689567,21000.0,0.001,30.61,3925,1465,0.7282,0.7458,3.552,11128.7
107,354426,,0.31614,-0.37955,-0.005984,0.001372,0.799483,0.009092,0.059451,2.046498,14000.0,0.001,31.36,2070,532,0.7955,0.7818,3.889,11211.4
108,358234,,0.41837,-0.16575,-0.002,0.001145,0.737895,0.006583,0.062413,1.896313,13000.0,0.001,32.23,2940,876,0.7704,0.7646,3.69,11329.6
109,362856,,0.48788,-0.03834,-0.004298,0.001029,0.73909,0.008587,0.067437,3.580901,17000.0,0.001,30.95,3344,1286,0.7222,0.7822,3.494,11478.9
110,367160,0.6799999999999999,0.47274,-0.05294,0.001785,0.000947,0.688594,0.009916,0.070604,2.755251,19000.0,0.001,31.51,3041,1271,0.7052,0.8043,3.572,11632.6
111,369969,,0.46419,-0.08516,-0.000346,0.002069,0.647968,0.007362,0.079041,3.619523,13000.0,0.001,31.97,2107,710,0.748,0.8293,3.766,11720.5
112,373815,,0.38544,-0.22116,0.002495,0.000922,0.718047,0.01024,0.056172,3.500839,15000.0,0.001,30.97,2746,1108,0.7125,0.7697,3.843,11844.7
113,376553,,0.49704,-0.01088,-0.002197,0.001157,0.735531,0.013632,0.070767,10.569324,18000.0,0.001,31.45,1989,757,0.7243,0.7766,3.474,11931.7
114,380310,,0.41536,-0.18493,0.003001,0.001227,0.763424,0.023852,0.06316,10.414395,17000.0,0.001,32.45,2734,1031,0.7262,0.7757,3.599,12047.5
115,384715,,0.45854,-0.07941,0.003338,0.000986,0.758527,0.026524,0.115678,6.898273,19000.0,0.001,31.23,3063,1350,0.6941,0.7584,3.411,12188.6
116,388557,,0.35312,-0.28142,0.013303,0.000794,0.694642,0.016836,0.091902,11.559632,15000.0,0.001,31.32,2812,1038,0.7304,0.8012,3.591,12311.3
117,393329,,0.53463,0.07538,0.000958,0.000788,0.756816,0.01548,0.081026,6.434172,14000.0,0.001,32.19,3298,1482,0.69,0.7674,3.38,12459.5
118,396676,,0.60384,0.1918,0.002462,0.001286,0.678176,0.01911,0.094608,2.729832,13000.0,0.001,30.76,2451,904,0.7306,0.8208,3.382,12568.4
119,399576,,0.38703,-0.25474,-0.001702,0.000997,0.659596,0.014665,0.088213,5.174513,12000.0,0.001,31.25,2330,578,0.8012,0.7861,3.656,12661.2
120,403541,0.625,0.45793,-0.11153,0.003571,0.000815,0.68344,0.019709,0.074491,7.407657,16000.0,0.001,32.3,2852,1121,0.7178,0.7369,3.669,12798.0
121,407413,,0.50534,0.00797,0.003006,0.000836,0.634098,0.005692,0.059476,4.941672,17000.0,0.001,30.69,2812,1068,0.7247,0.7373,3.653,12924.2
122,411402,,0.40864,-0.19428,0.00234,0.00075,0.604783,0.018073,0.093161,8.115062,15000.0,0.001,31.73,2892,1105,0.7235,0.7549,3.429,13049.9
123,414940,,0.50544,-0.00373,-0.001531,0.000973,0.665472,0.006883,0.049443,2.050177,16000.0,0.001,32.14,2559,987,0.7217,0.7319,3.369,13160.0
124,418450,,0.4493,-0.12702,0.000478,0.001277,0.623087,0.003995,0.038115,3.099601,16000.0,0.001,31.83,2713,805,0.7712,0.7989,3.513,13270.3
125,422422,,0.57636,0.14595,-0.002807,0.001127,0.716836,0.00819,0.073079,3.159554,12000.0,0.001,31.72,2855,1125,0.7173,0.7395,3.274,13395.5
126,425621,,0.44368,-0.11165,-4.8e-05,0.000893,0.606717,0.009326,0.06543,2.920994,16000.0,0.001,32.17,2364,843,0.7371,0.7745,3.735,13495.0
127,430117,,0.51073,0.01166,-0.000643,0.000682,0.717983,0.010122,0.068793,4.24484,15000.0,0.001,30.91,3249,1255,0.7214,0.7528,3.358,13640.5
