iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
89,270719,,0.46289,-0.07422,-0.004451,0.001759,1.006826,0.009443,0.068781,1.691365,4500.0,0.00333,32.6,1871,1006,0.6503,0.716,3.787,8498.3
90,273459,0.6225,0.39662,-0.19769,-0.004298,0.001723,1.019068,0.007532,0.050827,2.357792,18000.0,0.001,32.04,1822,918,0.665,0.7089,3.895,8601.5
91,277045,,0.27347,-0.45047,-0.013102,0.000893,1.106112,0.004009,0.056304,2.219824,19000.0,0.001,32.72,2425,1161,0.6762,0.6946,4.157,8711.1
92,281023,,0.26463,-0.46922,0.002476,0.000895,1.055462,0.005211,0.046224,2.52531,16000.0,0.001,32.6,2754,1224,0.6923,0.6604,4.011,8833.1
93,285778,,0.45777,-0.07946,0.002862,0.000653,0.977935,0.00301,0.039557,3.170284,16000.0,0.001,32.6,3198,1557,0.6726,0.7532,3.466,8979.0
94,290015,,0.49563,-0.0063,-0.003151,0.001097,0.980668,0.005992,0.056567,2.647034,16000.0,0.001,32.54,2713,1524,0.6403,0.7724,3.377,9109.3
95,291848,,0.13885,-0.71081,-0.007526,0.001773,1.069435,0.005811,0.041015,2.125159,16000.0,0.001,32.4,1428,405,0.7791,0.6413,3.967,9165.9
96,295611,,0.40378,-0.19244,0.001814,0.000918,0.998031,0.006939,0.068411,2.321417,19000.0,0.001,32.45,2506,1257,0.666,0.6866,3.66,9281.9
97,298484,,0.30178,-0.39483,-0.003427,0.001144,1.086454,0.00651,0.060426,3.131318,18000.0,0.001,32.39,1996,877,0.6947,0.6804,3.863,9370.6
98,301143,,0.28853,-0.41985,-0.000773,0.001864,1.028908,0.003068,0.045874,2.746128,19000.0,0.001,32.52,1948,711,0.7326,0.7361,3.942,9452.4
99,302920,,0.31427,-0.37147,-0.003146,0.004449,1.010214,0.007482,0.045435,2.176728,16000.0,0.001,32.16,1296,481,0.7293,0.7462,4.054,9507.7
100,305371,0.6775,0.38604,-0.22609,0.000818,0.002297,0.948282,0.004094,0.041139,2.099421,13000.0,0.001,31.78,1718,733,0.7009,0.7675,3.635,9602.7
101,308640,,0.35923,-0.27973,-0.000884,0.001907,0.911467,0.007174,0.049449,3.715704,19000.0,0.001,32.55,2316,953,0.7085,0.7513,3.646,9703.2
102,311666,,0.29493,-0.38419,-0.00021,0.001314,0.992308,0.004481,0.038708,3.270278,14000.0,0.001,32.39,2093,933,0.6917,0.6642,3.661,9796.6
103,315658,,0.41103,-0.17795,-0.002888,0.001417,0.888034,0.010807,0.097928,2.696519,16000.0,0.001,32.77,2863,1129,0.7172,0.7404,3.521,9918.5
